  8     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  9     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 10     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 11     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 12     9   1993          0.18       12.9380      -99.0000      -99.0000      -99.0000   
 13     9   1993          0.13       12.9380      -99.0000      -99.0000      -99.0000   
 14     9   1993          0.52       11.5326      -99.0000      -99.0000      -99.0000   
 15     9   1993          0.61        9.8409      -99.0000      -99.0000      -99.0000   
 16     9   1993          0.32        9.8409      -99.0000      -99.0000      -99.0000   
 17     9   1993          0.24        9.8409      -99.0000      -99.0000      -99.0000   
 18     9   1993          0.18        9.8409      -99.0000      -99.0000      -99.0000   
 19     9   1993          0.12        9.8409      -99.0000      -99.0000      -99.0000   
 20     9   1993          0.07        9.8409      -99.0000      -99.0000      -99.0000   
 21     9   1993          0.04       12.1680      -99.0000      -99.0000      -99.0000   
 22     9   1993          0.03       12.8780      -99.0000      -99.0000      -99.0000   
 23     9   1993          0.01       12.8780      -99.0000      -99.0000      -99.0000   
 24     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 25     9   1993          0.29       12.8780      -99.0000      -99.0000      -99.0000   
 26     9   1993          0.38       12.8780      -99.0000      -99.0000      -99.0000   
 27     9   1993          0.56       13.2992      -99.0000      -99.0000      -99.0000   
 28     9   1993          0.30       13.7772      -99.0000      -99.0000      -99.0000   
 29     9   1993          0.21       13.7772      -99.0000      -99.0000      -99.0000   
 30     9   1993          0.17       13.7772      -99.0000      -99.0000      -99.0000   
  1    10   1993          0.12       13.7772      -99.0000      -99.0000      -99.0000   
  2    10   1993          0.08       13.7772      -99.0000      -99.0000      -99.0000   
  3    10   1993          0.08       13.7772      -99.0000      -99.0000      -99.0000   
  4    10   1993          0.07       13.7772      -99.0000      -99.0000      -99.0000   
  5    10   1993          0.01       13.7772      -99.0000      -99.0000      -99.0000   
  6    10   1993          0.01       13.7772      -99.0000      -99.0000      -99.0000   
  7    10   1993          0.00       13.7772      -99.0000      -99.0000      -99.0000   
  8    10   1993          0.02       13.7772      -99.0000      -99.0000      -99.0000   
  9    10   1993          0.46       12.6184      -99.0000      -99.0000      -99.0000   
 10    10   1993          0.23       12.3385      -99.0000      -99.0000      -99.0000   
 11    10   1993          0.17       12.3385      -99.0000      -99.0000      -99.0000   
 12    10   1993          0.12       12.3385      -99.0000      -99.0000      -99.0000   
 13    10   1993          0.09       12.3385      -99.0000      -99.0000      -99.0000   
 14    10   1993          0.07       12.3385      -99.0000      -99.0000      -99.0000   
 15    10   1993          0.05       12.3385      -99.0000      -99.0000      -99.0000   
 16    10   1993          0.06       12.3385      -99.0000      -99.0000      -99.0000   
 17    10   1993          0.59       12.0536      -99.0000      -99.0000      -99.0000   
 18    10   1993          0.26       11.7891      -99.0000      -99.0000      -99.0000   
 19    10   1993          0.18       11.7891      -99.0000      -99.0000      -99.0000   
 20    10   1993          0.31       12.0295      -99.0000      -99.0000      -99.0000   
 21    10   1993          0.31       12.1387      -99.0000      -99.0000      -99.0000   
 22    10   1993          0.25       12.1387      -99.0000      -99.0000      -99.0000   
 23    10   1993          0.21       12.1387      -99.0000      -99.0000      -99.0000   
 24    10   1993          0.17       12.1387      -99.0000      -99.0000      -99.0000   
 25    10   1993          0.14       12.1387      -99.0000      -99.0000      -99.0000   
 26    10   1993          0.11       12.1387      -99.0000      -99.0000      -99.0000   
 27    10   1993          0.08       12.1387      -99.0000      -99.0000      -99.0000   
 28    10   1993          0.07       12.1387      -99.0000      -99.0000      -99.0000   
 29    10   1993          0.01       12.1387      -99.0000      -99.0000      -99.0000   
 30    10   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 31    10   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  1    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  2    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  3    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  4    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  5    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  6    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  7    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  8    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  9    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 10    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 11    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 12    11   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 13    11   1993          0.01       12.1387      -99.0000      -99.0000      -99.0000   
 14    11   1993          0.90       12.1387      -99.0000      -99.0000      -99.0000   
 15    11   1993          0.55       12.2390      -99.0000      -99.0000      -99.0000   
 16    11   1993          0.34       12.9780      -99.0000      -99.0000      -99.0000   
 17    11   1993          1.73       12.9780      -99.0000      -99.0000      -99.0000   
 18    11   1993          0.80       12.9780      -99.0000      -99.0000      -99.0000   
